pr_gene_symbol,Erlotinib,Olaparib,Gemcitabine
TCF7L2,-0.07337093,0.094706535,-0.68688345
ZEB1,0.8672981,1.0316486,-0.6329751
GCFC2,0.11768341,0.07867241,-0.24256992
TCF12,0.06739044,0.13443756,-0.4685588
TCF15,0.030924797,-0.14606619,-0.29447317
BTG1,1.7857018,-0.046025276,2.0198698
ZNF354A,0.3782606,-0.058380127,0.31732368
TCF20,0.33999348,0.091659546,0.50312567
TCF21,0.5995121,0.73553276,-0.65078545
MLX,-0.37689972,-0.20262146,-0.1900568
TCN1,-0.40645123,-0.60487604,2.1631513
TCN2,-0.06283665,0.29104376,0.21492434
TCOF1,-0.076797485,0.086677074,0.5831623
TCP1,-0.8460932,-0.078229904,0.8032613
BUB1,-0.54797363,-0.24324608,-0.295269
PPP1R11,0.16774464,-0.008366585,-1.4519291
DYNLT1,-0.1434021,0.34241867,-1.2476196
TDG,-0.8435011,-0.26951313,1.1321716
ACTC1,-0.29965353,-0.112035275,0.37055063
PRDX2,-0.7549238,-0.31819344,-0.91807175
TEAD1,-0.56203747,0.017679691,-0.34591532
TEAD4,0.120474815,0.324934,0.15945053
TEAD3,0.50793934,-0.041708946,-1.0961108
TEF,0.30641222,0.12609482,-0.29677796
TMBIM6,-0.19765472,-0.040008545,-0.25204182
TEK,0.3942833,0.61981297,-0.606369
TEP1,0.061676502,0.019253254,-0.2508564
TERF1,0.55081844,0.20084858,-0.12494898
TERF2,0.65871906,0.45248222,0.28543282
TF,0.1754787,0.6331508,-1.7870905
TFAM,0.038152695,-0.086933136,0.36505318
TFAP2C,1.1100941,0.3510418,-1.6357803
TFAP4,0.0073890686,-0.14977646,-0.21175432
TFCP2,0.090005875,0.024849892,-0.51789093
NR2F1,-0.08681011,0.5062747,-0.67594266
NR2F2,-0.7068515,-0.15506172,-1.1014338
TFDP2,-0.32068443,0.07629871,0.74521446
TFE3,0.1722951,0.09205532,1.0947442
TFF3,-0.40307522,0.42693615,-1.4685616
TFPI,-1.0894446,0.5065923,-0.12890577
TFR2,0.5143328,0.24888515,-0.42932558
TFRC,-0.56634617,0.07802582,-0.12586308
TGFA,-0.25007343,0.030101776,1.5237494
TGFB1,-0.26188374,0.28303385,0.5268712
TGFB1I1,-0.3328762,0.028412819,-0.20600319
TGFB2,0.07436848,0.025784016,0.6119914
TGFBI,-1.6971607,-0.36859608,1.2979841
TGFBR1,-0.13417816,-0.054246426,0.8095746
TGFBR3,0.07619715,0.05905533,-0.7850981
BYSL,0.043193817,0.05595684,-0.62031937
TGIF1,1.0085244,0.011572838,-0.6617203
TGM1,0.07900238,0.071448326,-0.4730525
TGM2,-0.72698593,-0.5370817,-0.30258274
TGM3,-0.23668003,0.053026676,-0.10730171
THBD,0.6876421,0.38153124,-0.15078449
THBS1,0.65046406,0.496233,1.977716
THBS2,1.0663705,0.0460186,0.015172958
THBS3,0.35678387,0.19804049,-0.5058541
TSPO,-0.41438866,-0.29673862,-0.19286156
THBS4,-1.146086,-0.30260515,-0.025140762
THOP1,-0.044968605,0.21086025,0.0032157898
THRA,0.28701782,-0.08569145,-0.14549398
THY1,0.60810804,0.7543943,-0.5533757
KLF10,-1.5408344,0.3000884,2.3386064
TIA1,-0.53626823,-0.110100746,-0.6820545
TIAL1,-0.19254398,-0.48487282,0.2857647
TIE1,0.31459522,0.50730515,0.50844574
TIMP1,0.27040672,0.4545765,1.3071165
TIMP3,-0.18629885,-0.33775616,-2.6517243
TIMP4,-1.1257052,-0.3626685,-0.26359558
C1QBP,0.5121193,0.30570984,-1.15557
TK1,0.07955456,0.30179024,-0.010523796
TK2,0.051747322,-0.09740639,0.36119747
TKT,0.40538216,-0.2812748,-1.453145
ICAM5,0.256454,0.23187494,-0.56327343
TLE2,0.38178444,0.12061119,-2.199676
TLE3,0.051416397,0.092321396,0.6023264
TLE4,-0.010874748,0.5279999,-0.9828968
TLL2,-0.05148554,-0.08427048,0.12680674
TLN1,0.45180893,-0.12948132,-1.8223433
SEC62,0.71447945,-0.16162491,1.2278652
TLR1,0.5408678,0.033349037,0.68851995
TLR2,-0.2390213,-0.29537868,2.2027168
TLR3,0.49082518,0.36944246,-1.7063782
SERPING1,-0.7501066,0.22783709,-1.3705053
TLR5,0.36242104,-0.15104485,0.34935474
NR2E1,-0.2972598,-0.26657057,0.17483711
TSPAN7,0.0801754,0.64263916,1.385355
TSPAN8,-0.8282137,0.17260122,1.0632792
GPR137B,0.42248058,-0.07326126,1.4012656
TM7SF2,0.2229209,0.058877945,0.5703411
TRAPPC10,0.3370986,0.3898325,0.073204994
TMF1,-0.17787647,-0.1916976,1.3880267
TMOD1,-0.12361717,-0.47272682,-0.7035165
TMPO,-0.598032,0.115543365,0.48985767
TMPRSS2,0.53244257,0.49487782,0.29033756
C1QA,0.6342373,0.3891554,-0.5498991
CLDN5,-0.12213278,-0.16720963,1.1374187
CLEC3B,-0.05132675,0.22664165,-1.4115949
TNF,0.39430618,0.14152813,0.35903454
TNFAIP1,-0.40886354,0.09527111,0.42704487
TNFAIP2,-0.24742603,-0.045780182,1.1466248
TNFAIP3,-0.7275977,-0.38590002,2.7483118
C1QB,0.4324746,-0.19505835,-0.17512465
TNFAIP6,0.57577777,-0.44523883,1.5346028
TNFRSF1A,0.39798546,0.23857498,-0.09364033
TNFRSF1B,-0.06322384,-0.22343493,1.153903
TNNC1,-0.58856964,-0.7000003,-0.32174063
TNNI2,0.20973301,0.23749495,-1.0693846
TNNI3,0.6296749,0.14545298,-0.103886604
TNNT1,0.28174305,0.80685234,-1.4608383
TNNT2,-0.05476141,-0.15196419,0.35991406
TNNT3,0.049215317,0.156847,-0.7604313
TNS1,0.90154696,0.26456928,-1.7853174
TNXB,-0.050064087,0.13130808,-0.51917505
C1R,0.54001236,0.8001771,-0.68743944
TOP1,-0.6617222,0.25018692,0.557765
TOP2B,-0.77493095,-0.5873909,0.051253796
TOP3A,-0.14335918,0.04292679,0.43202114
C1S,0.25804853,0.54817295,-0.34740257
TP73,0.548285,0.08055973,-0.45015526
TPBG,0.98700523,-0.66365814,-2.7254858
TPD52,0.15327263,0.9278555,0.46675062
TPD52L1,-0.11680794,-0.3466735,-0.33718967
TPI1,-0.38328934,-0.12132454,-1.3733702
TPM2,-0.367424,-0.17274046,-2.550229
C2,0.08477974,0.5146036,-0.7964492
TPM4,-0.4086771,-0.0557518,-0.27015686
TPMT,-0.38906956,-0.25690365,0.31695557
TPO,0.079043865,0.08063412,1.0065846
TPP2,0.14098167,0.15185833,0.20078945
TPR,-0.2761917,-0.22557735,0.5900755
TPSAB1,0.18600607,0.8243437,0.28857994
TPT1,0.082294464,-0.11564064,0.67206955
C3,1.1273804,0.41963053,0.28220415
CRISP2,-0.24100065,0.10734868,-0.09103322
NR2C1,-0.16828442,-0.15484142,0.97254324
NR2C2,0.028096199,-0.04071331,0.25923443
HSP90B1,-0.12282276,-0.12799072,-0.56374264
TRAF1,-0.1105752,-0.20581341,0.69171476
TRAF2,-0.24769974,-0.12658453,-0.67367077
TRAF3,-0.19757128,-0.033236027,-0.14655113
TRAF5,0.327034,0.022935867,-0.8920336
TRAF6,0.039075375,-0.06726313,0.7357116
C3AR1,0.446918,0.15103388,1.4288702
ACTG2,1.6853876,0.40040016,-0.99967957
CCT3,-0.55497646,-0.21515751,0.14826965
TRIO,0.2162075,-0.09167862,-0.72886753
TRIP6,-0.25233746,-0.17889023,-0.0017633438
TRO,0.2760973,0.001127243,-0.26576233
C4BPA,0.39725304,-0.12996578,-0.48066807
TRPC1,-0.2641821,0.18547201,-1.0893211
TRPC4,0.37706137,0.11453152,0.009440422
TRPC6,0.22630692,0.27275372,-0.0100188255
TRPM2,0.014410973,0.010023117,0.3055234
TRPS1,-0.022123814,-0.110206604,-2.1010003
TSN,0.0987072,0.029646873,0.6807337
TSC1,0.04448557,-0.031965256,0.41467237
TSC2,0.7065711,0.21639109,-0.46089935
C4BPB,-0.02648735,0.037985325,-0.08629084
TSG101,0.10294628,-0.13988209,0.28229427
TSNAX,-0.58626175,-0.0022678375,0.8787613
TSPYL1,-1.0022855,-0.37496042,0.6187444
CAPN5,0.4146719,0.043103695,-0.6043234
TSSC1,-0.110593796,-0.092458725,-0.63284206
PHLDA2,-0.9671478,0.36847115,1.2430878
TST,1.7457457,0.1808815,0.14783859
TTC1,-0.5868454,-0.4922104,-0.5175524
DNAJC7,-0.20151901,-0.26763153,-0.45243168
TTC3,0.09738541,-0.035564423,-0.4342513
TTC4,-0.1196146,0.18799591,0.3378563
TTF1,-0.53416634,-0.33375168,0.27408552
TTK,-0.15263176,-0.3626275,-0.57359266
TTN,-0.3185959,0.012403011,-1.1471224
TUBA4A,0.103383064,0.36612988,2.0295448
RNF208,0.38919592,0.08614588,-0.20793486
MUC5B,-0.21889067,-0.57052326,1.0795522
C5AR1,0.5445399,-0.0709033,0.5761881
TUBB2A,0.49368572,0.37835407,3.5548782
FAM155A,0.38453197,0.13755083,-0.31531858
TUBG1,-0.5008879,0.050766945,-0.5043411
TUFM,0.24510098,-0.16828251,-0.35028267
PPIEL,-0.13016272,0.06754494,-0.16940689
GOLGA8H,-0.8018522,0.13714409,1.7095461
TUFT1,0.19463491,0.27992344,0.9817047
CDK11A,0.019130707,0.13701916,1.1702328
SLC35E2B,0.6393795,0.16964531,-0.8657713
LINC00623,0.6540909,-0.035977364,0.0507679
TULP3,0.6135416,0.010931969,-0.74613
C6,-0.091907024,0.27230358,-0.20373344
HIRA,0.35943604,-0.066420555,0.00010204315
TWIST1,1.0131221,0.8259344,-1.7038803
CCR2,1.1315827,0.060073376,1.6785653
TNFRSF4,0.00664711,0.34595728,0.13355255
TXK,0.20578384,0.24105835,0.54245234
TXN,-0.24385834,-0.388669,1.2748318
TMEM242,-0.37175655,-0.12897015,0.3611226
TYK2,-0.25149822,0.073424816,-0.37122822
TYMS,-0.78358555,0.33315086,0.3351755
TYR,0.009366512,-0.18737411,-0.50613165
C7,-0.15670681,0.5910249,-0.15973854
TYRO3,-0.5323181,0.1125164,-0.08913565
LOC730101,0.01776886,-0.126441,-0.6420603
TYROBP,0.2922778,-0.1401186,0.45994616
TYRP1,-1.1353021,0.21467304,-1.0533516
U2AF1,-0.26260567,0.33249283,0.84286976
UBA52,-0.05866337,-0.13816833,0.2370739
UBB,0.38192463,0.05924034,0.24483967
UBA1,-0.47488976,0.3276224,0.40398312
UBA7,0.34152412,-0.40240526,-0.78421736
UBE2B,-0.025140762,-0.036540985,1.2263765
UBE2D1,-0.39556026,0.23812914,0.29008484
UBE2D2,-0.12911129,-0.42054653,0.44112682
UBE2D3,-0.2816429,-0.13989735,0.48832035
UBE2E1,-0.6840391,-0.4005041,1.1827216
UBE2G1,1.1572618,0.6796007,-0.53516674
UBE2G2,-0.5457549,0.05255413,-0.082407475
UBE2H,0.22566652,-0.009402275,0.0414629
UBE2I,0.08716774,0.0717392,-0.27820396
UBE2L3,0.5489397,0.250206,-0.74122715
UBE2N,0.025501251,0.018000603,-0.66266346
UBE2V2,-0.7404671,-0.14115334,1.3286848
UBE3A,0.01833725,-0.17024422,0.06880283
OSGIN2,0.01036644,0.099877834,0.6724167
SUMO1,-0.3018751,0.17394447,0.2998886
UBP1,-0.32828617,0.19416714,0.28908157
UBTF,0.34404182,0.19794703,-0.67082214
UCHL1,0.50010586,0.4583826,-1.4375205
UCHL3,-0.5992203,0.24679756,-0.7658577
UCN,0.2015152,-0.028332233,0.20607519
UCP2,0.278203,-0.033748627,0.75293636
UCP3,-0.15832615,-0.17283678,-0.08811283
UFD1L,0.2239914,-0.2318058,0.32673836
SLC35A2,0.13112068,0.051301003,0.62673664
UGCG,-0.8689461,-0.41930532,1.0090051
UGP2,0.43255043,-0.18570232,-1.2363186
UGT8,0.3601575,0.30361414,-0.32190943
UCK2,-0.41425037,0.112924576,-0.41486263
UMPS,-0.26700592,0.048841476,-0.2874012
COL14A1,0.76903486,0.8031149,3.3661513
UNG,-0.9359989,0.26642323,-0.95099545
USP4,-0.3107319,-0.4342656,0.36751413
UPP1,0.7483282,0.17706776,1.8348713
VPS51,0.6054206,-0.3284154,-0.25984192
UQCRB,-0.25085163,-0.22857475,1.4168854
UQCRC1,-0.37626362,-0.30945253,-0.031508446
UQCRC2,-0.24812889,-0.058122635,0.27256393
UQCRFS1,-0.51895905,-0.10527325,-0.046236992
UQCRH,-0.3358345,-0.42792702,-0.8318424
UROD,0.087285995,0.19109535,0.328763
UROS,-0.1369381,-0.1786232,0.118309975
USF2,-0.3132267,-0.28997564,0.5114727
MRPL49,0.08922863,0.049441338,-0.02568531
UTRN,-0.72997,-0.057920933,0.37084436
KDM6A,0.76668835,0.34217644,3.0451484
UVRAG,0.2356801,0.33668232,0.056787014
VARS,0.12342453,-0.08139038,-0.94223976
VASP,0.15673351,-0.08583355,0.0040864944
VAV1,0.06893492,0.18795586,0.27401924
ZNHIT2,0.37922335,0.11446476,-0.2546034
VAV2,0.05072975,0.07819033,-0.1977439
VBP1,-0.25876617,0.1643982,0.06255531
VCAM1,0.62072563,0.64691925,-2.0625706
VCL,-0.7910843,-0.03621292,0.948658
VCP,-0.5649853,-0.23048496,-0.9148216
VDAC2,-0.5619631,-0.389884,-0.054291725
VDAC3,-1.0947895,-0.030820847,0.27443886
VDR,0.5992174,-0.05143118,1.7882142
VEGFA,2.1133223,0.27022457,-1.7143488
VEGFB,0.37622452,-0.02825594,-0.14426231
VEGFC,-0.5999336,0.28028202,0.5425272
VGF,0.3035841,0.1503582,-0.5445852
VHL,0.13395405,0.07300043,-0.12456989
VIL1,0.11059189,0.11130905,0.35452747
EZR,0.011443138,-0.3431816,0.7522297
VIM,-0.9341631,0.3153715,1.1218328
VIP,-0.040752888,0.22718525,-1.4205668
VIPR1,0.54608774,0.0525198,-1.1920104
VIPR2,-0.1459055,-0.128788,-0.18946457
VLDLR,-0.1699009,-0.1811037,-2.4837494
BEST1,0.21907663,-0.26618338,0.38263798
MPPED2,-0.1709187,-0.009269476,0.15274405
VRK1,-0.54611874,0.14107895,1.1888485
VRK2,-0.12458897,-0.10826588,0.01917553
VSNL1,0.35140228,0.55452347,0.73787117
VTN,0.3729987,-0.021845818,-0.6528363
MYRF,1.0383563,0.9986806,1.3694172
VWF,0.3836174,0.05821395,1.8214402
WARS,1.4780941,0.3407526,0.9551773
WAS,-0.45685005,-0.20677185,0.586195
WIPF1,0.49471092,0.27565384,0.18057442
EIF4H,-0.51764774,-0.22197819,0.5450449
TMEM258,0.11265564,-0.22396088,0.46967983
CLIP2,0.014597893,-0.17716885,0.32724237
LAT2,-0.12031174,-0.6215553,0.11013937
CORO2A,0.1778655,0.11458254,-1.0423365
WEE1,-0.12856483,0.1676178,-0.2639122
WHSC1,-0.35690403,-0.31335735,0.5115547
NELFA,-0.20353794,-0.22489834,0.5098901
DAGLA,0.37427378,0.2578025,-0.656682
WNT5A,0.5282011,0.15893173,-1.0998888
WNT6,0.15550566,-0.013868809,0.03603649
WNT7A,0.047733784,-0.0025892258,-0.1705985
WNT11,0.28679514,-0.26974297,-0.6543226
WRN,0.1438427,0.23154831,0.4006958
WT1,-0.10211086,1.162528,-1.7462759
XDH,0.5568156,0.045896053,0.6343651
XK,0.49934816,0.36777258,0.16248536
XPA,-0.39929485,-0.10471439,0.07922745
XPC,0.07889891,-0.19995975,-0.23785019
XPNPEP2,0.22970867,0.37844563,0.71062326
XPO1,-0.7346525,-0.05296707,-0.11076641
XRCC1,0.2120142,-0.018092632,-0.17567968
XRCC4,0.059226036,0.0118813515,-0.41781235
FMNL1,-0.16441393,0.058029175,0.824842
XRCC5,-0.5191374,-0.23144913,0.3492384
YES1,-0.09911919,0.07928848,-1.3066049
YY1,0.17026997,0.02293539,0.10761738
YWHAB,-0.841465,-0.3334322,1.4268827
LDLRAD4,0.34740114,0.20060873,0.08465576
YWHAE,-0.1461153,-0.0125312805,0.010150909
YWHAH,0.48314953,0.34838295,0.39245224
YWHAZ,-0.23651028,-0.0042266846,-1.050251
ZAP70,-0.3560462,-0.31629372,0.44202852
SF1,-0.2789812,-0.2539091,1.8266745
ZFP37,-0.06241989,-0.029387474,0.121450424
PTTG1IP,0.12201309,-0.23462343,0.09705877
ZBTB14,0.081995964,0.030096054,-0.021434784
ZFPL1,0.053265095,-0.101790905,0.22934675
ZFX,-0.047475338,0.18562317,0.8133526
ZIC1,-1.0234299,-0.77014923,0.7569983
C21orf2,0.04880333,-0.06487465,-0.41113615
ZNF3,-0.076854706,0.05508232,0.1587534
ZNF711,-0.08752823,0.17650414,0.09406638
ZNF7,0.10594177,-0.0136322975,-0.25174475
CNBP,-0.41408157,-0.07857895,0.051437378
ZNF10,-0.111722946,-0.081954,0.75823975
ZNF12,1.1867409,-0.11710453,0.44075394
ZNF14,0.15961123,-0.30694962,0.70239496
ZNF16,-0.029701233,-0.23185778,-0.28162098
TMEM50B,-0.102342606,-0.3323636,-0.2489357
ZNF22,-0.20891762,0.06900406,-0.2748704
ZNF24,0.59452534,-0.2797861,-0.7165637
MPPED1,0.046434402,-0.10381031,-0.28835297
ZNF32,-0.2608099,-0.26486874,0.11012077
ZNF33B,0.74467134,0.06886625,-0.3480134
ZNF35,-0.20214319,-0.1522932,0.7226701
ZKSCAN1,0.3413248,0.19097996,0.59664583
MZF1,0.0522871,-0.14980984,-0.47432137
ZNF45,0.114580154,-0.11729908,-0.1963892
ZBTB25,-0.41562796,-0.3510461,0.49131632
CA2,1.0735111,1.777461,-0.512557
CA4,0.915596,0.48276234,-0.08019447
ZNF74,0.52060366,0.1565957,-0.70026827
ZNF75D,0.54591084,0.3021145,-0.33624887
ZNF76,0.1631794,-0.090394974,-0.25452852
ZNF79,0.14084864,0.07028866,0.5008044
ZNF84,-0.18679237,-0.24950695,0.5503979
CA6,0.023448944,0.27335644,0.48417854
CA8,0.09242535,-0.057140827,0.23635769
ZNF222,-0.021388054,-0.18936348,0.85320425
ZNF124,-0.20649385,-0.12098694,0.041079044
CA9,-0.42863655,0.21194983,0.12970924
ZNF132,0.1547451,0.037700176,-0.17929125
ZNF133,0.35876083,0.086200714,-0.45805693
ZNF134,-0.3054409,-0.29474306,0.83572674
ZNF135,-0.1153841,-0.13380766,0.29321146
ZNF136,0.29195833,-0.18669987,0.57381535
ZNF140,-0.023219109,0.0796957,1.6316738
CA11,0.6339817,0.55747175,-0.9654169
ZNF142,0.004899025,0.015916348,0.066836834
ZNF143,-0.4209342,0.059156418,0.4252391
PCGF2,-0.26653576,-0.58160686,-1.4562459
ZBTB16,0.5768051,-0.215662,-1.0062671
ZNF146,0.3478508,0.047842026,0.13296318
TRIM25,-0.25534678,-0.010303974,0.55179167
ZNF148,0.4418106,-0.10207987,-0.9666004
ZBTB17,0.4624257,-0.04248762,0.06313944
CA12,0.047833443,-0.32785416,-1.8838129
ZNF154,0.44923258,0.11732626,-0.22039223
VEZF1,0.13864231,-0.05380249,0.7595687
ZNF165,0.14846182,-0.14839506,1.1308665
TRIM26,0.015974045,-0.18411541,-0.03317213
ZNF174,0.15531111,0.25543022,-0.5967722
ZNF175,-0.10587788,-0.016552925,-0.29529905
CACNA1A,-0.95364666,0.09755182,-1.3163178
ZNF180,0.24987125,0.04839325,0.24335337
ZNF184,-0.07787418,-0.20609522,-0.33898354
ZNF185,-1.2573938,-0.47555065,-1.6116056
ZNF189,-0.31847572,-0.023030281,-0.5485287
ZKSCAN8,0.041413307,0.01573658,-0.35306644
ZSCAN9,0.007115364,0.10154915,-0.021708965
ZNF195,0.34335232,0.2602911,0.6987133
CACNA1C,0.3036909,0.14278698,-0.21229935
ZNF200,-0.035577774,0.27289867,0.8451805
ZNF202,0.267972,-0.005150795,0.5157623
ZNF204P,0.009569168,0.044873238,-0.71768045
ZNF207,-0.81374264,-0.18981838,0.80692005
CACNA1D,-0.42812538,-0.2545271,-1.4675913
ZNF215,0.56351185,0.27407312,-0.06887007
ZFAND5,-0.35407543,-0.24405956,0.7228279
ZNF217,0.08606815,0.23213577,-0.01579094
ZNF224,0.4282837,-0.045814514,-0.4203534
ZNF225,0.049094677,0.04281044,-0.2264409
ZNF226,-0.42413282,-0.17126417,0.18295479
ZNF227,-0.03930092,-0.23321009,0.13983631
ZNF112,-0.13559437,-0.0057430267,-0.20907831
ZNF232,0.6612749,0.38270664,-0.97598886
ZNF236,-0.19301128,0.09237671,0.17995644
SLC30A1,1.4080338,-0.18582296,1.0992589
MAP3K12,0.1051054,0.13243818,-0.5327401
ZYX,0.24018383,-0.01971817,0.6347637
LUZP1,0.01324749,-0.0011854172,0.037837505
PRDM2,0.43652773,0.108435154,-0.5007973
DNALI1,0.46450424,0.00028038025,-1.1773729
PTP4A1,-0.43585014,0.22986889,1.2073889
LRP8,-0.5907402,-0.25383377,0.43631935
LAPTM5,0.20735359,0.019508839,-0.074314594
CACNA2D1,0.030750275,-0.02712059,-0.6109314
CSDE1,0.11722946,-0.13040924,-0.071517944
EVI5,-0.42984724,0.020004272,0.2764759
DAP3,-0.16280651,-0.15429878,-0.010887146
CACNB1,-0.07270241,-0.072935104,0.10613203
CACNB2,0.00058841705,0.1136632,-0.006496668
BTG2,1.0464396,0.37183285,-0.18243551
PXDN,0.26818085,0.16822433,-1.7900362
CACNB3,0.0077610016,0.14482164,-0.43665504
ALMS1,0.09791374,0.15392208,0.024574757
MOGS,0.36040783,0.1292181,-1.3247266
RNF103,-0.12171364,-0.34202433,0.82086086
TUBA1A,-1.3681679,-0.436944,-1.3703985
CACNB4,-0.100580215,-0.12775135,0.10473633
IL1R2,0.54762197,0.2719357,0.8598347
MALL,-1.3888574,-0.48350096,0.6000109
FZD5,1.3460398,0.21154976,-0.961998
SCG2,0.6014676,0.09572601,0.36524677
BRPF1,-0.47244453,-0.17496872,0.38496828
SEMA3B,0.8214803,-0.10827875,1.089251
MANF,0.2241993,0.2375145,-0.41110802
RAB7A,-0.13391781,0.03499031,0.36578083
SLC25A20,0.0009965897,0.12219715,0.7703328
KCNAB1,0.058829308,0.27008486,0.02324295
SLBP,-0.17188835,0.22133064,0.68765926
DUSP26,-0.18886709,0.032878876,0.24640751
CRELD1,0.39859533,0.12382603,-0.9153738
MRPL57,0.12073326,-0.07336044,-0.44145584
COLEC11,0.052115917,0.3627019,0.5721383
OTUB2,0.014588833,0.0050907135,0.054764748
PCYOX1L,-0.4308982,-0.25180912,-0.5929346
YIPF2,-0.112464905,0.0063667297,-0.24264526
PRR14,0.5261297,0.04652977,-0.12141895
C17orf53,0.0801115,0.07094669,-0.06452465
C7orf49,-0.026958466,-0.06813145,0.50245094
GDAP1L1,0.19891262,0.032827854,0.20867872
CAD,-0.21372414,-0.02775383,-0.56184626
AUNIP,-0.09006548,0.10565138,0.3023901
VKORC1,-0.6013298,0.112029076,-0.46086884
MIS12,0.34852695,0.21971226,0.85853386
CUEDC2,-0.06709099,-0.29410267,-0.0020246506
SCNM1,0.42551804,0.124949455,0.6550293
DBNDD1,-0.33761168,-0.22786474,-0.3399887
DDX50,-0.18604755,-0.27281666,1.0774136
CAMKV,0.18062735,0.10511112,-0.23908854
LINC01260,0.30514097,0.33914042,-0.03166294
DDA1,0.04536915,0.1368351,0.42157555
GGCT,-0.743927,-0.09770393,1.2762318
GID4,0.35234547,0.108552456,-0.3110237
CENPM,0.1800332,0.14057827,0.020187855
TMEM106C,0.016127586,-0.27392197,1.0919037
NUP37,0.15511608,0.4096346,0.059227943
AHNAK,-0.534719,-0.19970798,1.3982372
SPATA5L1,-0.078847885,0.39928627,0.44037247
ST8SIA4,0.40133238,-0.009300709,0.7169552
ERI3,-0.04384041,0.06447983,-0.63920593
C7orf26,-0.08517885,0.030456543,0.2020855
NABP2,0.07062149,-0.3529272,-0.8576093
KXD1,0.45545578,0.023436546,-0.38123798
ZFYVE21,-0.32242346,0.32866335,-0.7646723
DDX54,-0.22501945,-0.19913769,0.11576462
TSEN34,-0.2768097,-0.2207222,-1.1994324
KCTD15,0.72758055,0.17233562,-0.9107909
SECISBP2,-0.026371956,-0.1393714,-0.19200611
NOC4L,-0.33878088,0.056153297,0.678627
ALG8,-0.033719063,0.33015823,-0.4122162
PRRG4,-0.20984316,-0.1429472,-0.785944
ASPSCR1,0.15018272,-0.23768806,-0.1720972
TMEM223,-0.4135704,0.21478844,-0.19550896
ATG9A,-0.22174978,-0.472898,-0.015485764
METTL16,-0.1496048,-0.16579771,0.023608208
FTO,0.096610546,0.31514883,-0.2510805
KDELC1,-0.014005661,0.3625579,-0.12721777
FASTKD3,-0.011809349,0.21046448,-0.40646267
C2orf49,-0.28688478,0.024805546,0.7437773
DSCC1,0.21734715,0.47546196,-0.8237467
DCTPP1,-0.14634323,0.39793968,-1.128891
C1orf50,0.06777954,-0.0715704,0.5535393
MLPH,0.9310932,0.020095825,0.69957733
WDR77,-0.4760685,0.28174305,-0.6100607
SLC25A23,-0.028466702,0.0031690598,-0.7838745
SMIM7,0.73530483,-0.15152264,-0.306715
ALG12,0.14656973,0.13818026,-0.40211535
ZNF426,-0.10116005,0.10132933,0.2636814
TMUB2,0.05813217,-0.0658617,0.25080585
METTL22,0.3483553,0.08909321,0.19648552
CARD14,0.3220539,0.12603855,-0.753654
C9orf16,-0.3582735,-0.33684397,1.2148652
C11orf49,-0.44914865,-0.11250973,-0.4967122
C1orf116,0.35121012,-0.14566898,-0.0051293373
TAF1D,0.57637787,-0.16719913,0.22492456
MAPKAP1,-0.5097332,-0.3143053,-0.73161554
DEK,-0.45660114,-0.10818577,-0.09630203
DHX58,0.16406822,-0.16108847,-0.2768669
TMEM185B,-0.27408838,-0.3669696,0.44985294
APOO,-0.4068966,-0.19089794,1.0460477
FAM134A,0.1557045,-0.12561321,-0.043222427
DERL1,0.45386314,0.26720333,-0.8916912
CCDC28B,-0.17575979,-0.24187088,0.17149162
PPDPF,0.5676074,0.069241524,0.7512884
CHCHD7,-0.8154745,-0.28326178,-0.26171446
FKRP,0.072613716,0.04420805,0.028171062
MMP28,0.78110313,-0.1609993,-0.5323105
ZSCAN5A,-0.23481274,-0.119114876,-0.19523335
ALDH5A1,0.44056082,-0.12651253,-2.194806
FA2H,0.3643918,0.06175232,0.81105566
GDPD3,0.84647083,0.3002286,-0.2830696
DHRS11,-0.58510494,-0.24186754,0.11771536
TNIP2,0.06935024,-0.16187954,0.14100552
PLEKHF1,0.9379206,0.15876102,-1.5685735
GNPTAB,0.049634933,0.014025211,-1.2262669
NOL12,0.11838865,-0.1741314,0.31892967
PRRC2A,-0.37402105,-0.33954144,-0.27088928
TMEM243,0.1395359,-0.13152218,-1.4436874
C1orf35,0.07538414,0.026269913,0.092329025
BAG6,0.09308338,-0.08901119,-1.678112
RBM42,-0.0136089325,0.05529213,-0.318367
CENPO,-0.05935383,0.12633705,0.04053974
ZNF343,0.21570635,0.09025526,-0.12214613
FBXL15,0.043653965,0.10776663,-0.3179145
ZNF576,-0.1689415,0.023939133,-0.7507229
THTPA,-0.024713516,-0.09936428,-0.085492134
EFHD2,-0.94819164,0.031122208,1.388813
TTPAL,0.23620558,0.029292107,0.7548456
BRCC3,-0.017329216,-0.16402435,-0.75190544
TMEM43,0.44097948,-0.30820704,-0.3290329
THOC6,0.6605015,0.3401413,0.038167953
HSD17B8,0.10600233,0.005940914,0.01556015
ZNF557,0.09949684,0.19953394,0.96750927
DCAF10,0.4206338,0.21138716,-0.03407097
CALB1,0.33117533,0.6718669,1.474555
NELFE,0.24642754,-0.19618893,-1.2542372
ZXDC,0.31572008,-0.113666534,-0.25989008
BHLHE41,0.65689564,-0.7011738,-0.7712326
HMGN5,0.05597973,-0.1486702,-1.0662241
FCRL2,0.9768872,0.25495577,0.44577694
B3GNT4,-0.029556274,0.09310436,0.036340237
BCL2L14,0.41569948,0.17885399,-0.24869776
CALB2,0.4803152,0.019600391,-0.89625406
